candidate_name,candidate_id,year,office,district,TOT,FND,COMM,ADS,INFO,OVERHEAD,CONTRIB,GENERAL,LOGTOT,LOGFND,LOGCOMM,LOGADS,LOGINFO,LOGOVERHEAD,LOGCONTRIB,LOGGENERAL,votes_name,party,votes,total_votes,vote_share,winning_votes,winner,incumbent,race_total,opposing_total,contested
"MUNN, JOHN R.",1005833,2004,A,8,96522.05,0.0,23897.75,9373.56,20110.0,13818.990000000002,0.0,53381.31,11.477526758634848,0.0,10.081539591228527,9.145648239040923,9.908972482766698,9.53379901216186,0.0,10.885215963683988,John R. Munn,REP,59842,161013,37.16594312260501,101171,0,0,565770.16,469248.11000000004,1
"WOLK, LOIS",1235630,2004,A,8,469248.11,26069.36,50521.68,1873.0,43673.6,148086.65,143300.6,122137.64,13.05888692673686,10.168515957335837,10.83015783006829,7.535296702444088,10.684499079537142,11.90555285439679,11.872699800827734,11.712903884501046,Lois Wolk,DEM,101171,161013,62.83405687739499,101171,1,1,565770.16,96522.05000000005,1
"JONES, DAVE",1224542,2004,A,9,807396.5,3271.32,190656.31,200.0,151226.03,324890.94999999995,131435.0,345353.66,13.601570152489426,8.092948852163365,12.158227662036722,5.298317366548036,11.926530883995069,12.69124486654471,11.786267711817185,12.752324272405074,Dave Jones,DEM,77880,116712,66.72835698128728,77880,1,0,807396.5,0.0,1
"GARCIA, GASPAR R.",1257375,2004,A,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gaspar Garcia,REP,32734,116712,28.046816094317638,77880,0,0,807396.5,807396.5,1
"NAKANISHI, ALAN S.",1005260,2004,A,10,478669.2,20629.32,36484.81,1586.2,43500.0,84864.0,110765.0,102200.33,13.078765032387302,9.934468643815796,10.504651288566592,7.3690964976492195,10.680516217076775,11.34880525410548,11.615166118916775,11.534690185709346,Alan Nakanishi,REP,121741,160949,75.63948828510895,121741,1,1,478669.2,0.0,0
"CANCIAMILLA, JOSEPH",1005727,2004,A,11,267604.31,88440.61,1634.28,375.0,3516.38,78925.34,58419.04,93966.27,12.497264713235056,11.390086532279119,7.398957619368867,5.9269260259704115,8.165187330325768,11.276257621304149,10.975397143078196,11.450691167070095,Joe Canciamilla,DEM,95912,143512,66.83204191983945,95912,1,1,267604.31,0.0,1
"SANTIAGO, PAUL E.",1261008,2004,A,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paul Santiago,REP,40438,143512,28.17743463961202,95912,0,0,267604.31,267604.31,1
"YEE, LELAND Y.",1226856,2004,A,12,532376.58,68189.72,19237.53,7419.69,73450.69,63366.04,246951.54,168297.63,13.185106375053936,11.130049099332345,9.86461833760011,8.91189255631292,11.204369575703575,11.056683350227683,12.416947402029505,12.03348929808331,Leland Y. Yee,DEM,112000,144363,77.58220596690288,112000,1,0,532376.58,0.0,1
"EPSTEIN, HOWARD",1004958,2004,A,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Howard Epstein,REP,23803,144363,16.48829686276955,112000,0,0,532376.58,532376.58,1
"LENO, MARK",1226645,2004,A,13,863973.51,23840.34,7819.83,15222.77,121881.12,61064.98,484470.0,168764.06,13.669297387593954,10.079134382822554,8.964418094172624,9.630547612228042,11.710801422424016,11.01969382208528,13.090810788891222,12.0362569237825,Mark Leno,DEM,148863,181743,81.90851917267791,148863,1,1,863973.51,0.0,1
"NEIRA, GAIL E.",1220767,2004,A,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gail E. Neira,REP,23900,181743,13.150437705991427,148863,0,0,863973.51,863973.51,1
"HANCOCK, LONI",1238901,2004,A,14,266483.64,18772.67,7358.32,1946.0,50648.0,50341.65,135892.0,78724.98999999999,12.493068132335965,9.840157367732742,8.90358692479788,7.57353126274595,10.832655022223964,10.82658804526776,11.819615731592682,11.273715918944767,Loni Hancock,DEM,141184,182347,77.42600646021047,141184,1,1,266483.64,0.0,1
"MONTAUK, LANCE",1261342,2004,A,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lance Montauk,REP,32531,182347,17.84016188914542,141184,0,0,266483.64,266483.64,1
"HOUSTON, GUY",1226434,2004,A,15,1903894.67,60548.67,798641.25,264740.69,124942.78,506061.42,30180.91,1248873.39,14.459412172425067,11.011202783422078,13.590667125169857,12.486506097595106,11.735611151480345,13.134413324302445,10.314964884286086,14.037752414874245,Guy S. Houston,REP,113079,204788,55.21759087446531,113079,1,0,2127334.04,223439.3700000001,1
"SHAW, ELAINE D.",1260782,2004,A,15,223439.37,1686.35,72130.28,250.0,91815.5,43190.680000000015,1200.0,165882.13,12.316895381066212,7.430321708951148,11.186229207370124,5.521460917862246,11.42753640767172,10.67338001021608,7.090076835776093,12.019032754885545,Elaine D. Shaw,DEM,91709,204788,44.7824091255347,113079,0,0,2127334.04,1903894.67,1
"CHAN, WILMA",1005709,2004,A,16,537792.83,19571.67,1822.92,0.0,49150.69,104364.12,119450.0,70545.28,13.195228690634313,9.881838391445287,7.508194890007571,0.0,10.802646164133945,11.555641217198882,11.690653152753955,11.16401005213712,Wilma Chan,DEM,126292,143195,88.19581689304795,126292,1,1,537792.83,0.0,1
"UDINSKY, JERALD",1260632,2004,A,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jerald Udinsky,REP,16903,143195,11.804183106952058,126292,0,0,537792.83,537792.83,1
"MATTHEWS, BARBARA",1005671,2004,A,17,1479195.64,89455.88,148565.03,357983.88,67500.0,177485.46,40339.11,663504.79,14.207009011511495,11.401500821823927,11.908778053827126,12.788243236436088,11.119882876860624,12.086643969049392,10.605076748795812,13.405291352019976,Barbara S. Matthews,DEM,66926,110592,60.51613136574075,66926,1,1,1935060.17,455864.53,1
"MC GARRY, NELLIE",1260420,2004,A,17,455864.53,21180.73,58282.34,35088.96,71279.0,101872.04,3500.0,185831.03,13.029950961025195,9.960847085039251,10.973054410498307,10.46564183006452,11.174357032865585,11.531472794906328,8.160518247477505,12.132593098952654,Nellie McGarry,REP,43664,110592,39.48206018518518,66926,0,0,1935060.17,1479195.64,1
"KLEHS, JOHAN",1001372,2004,A,18,589299.66,135701.86,29686.18,500.0,76589.65,171129.8,140547.0,242477.69,13.286690093870128,11.818215552434996,10.298436896630587,6.214608098422191,11.24621722910602,12.05017761186866,11.853297231389694,12.398664985127413,Johan Klehs,DEM,106365,127270,83.57429087766167,106365,1,0,589299.66,0.0,0
"MULLIN, GENE R.",1239028,2004,A,19,202401.5,53655.99,2812.41,1945.0,0.0,28329.25,18528.0,58413.4,12.218008627435179,10.890348391407109,7.941797046000666,7.5730172560525455,0.0,10.25165011877134,9.827038380372722,10.975300594551015,Gene Mullin,DEM,114277,160255,71.3094755233846,114277,1,1,202401.5,0.0,1
"BRINKMAN, CATHERINE S.",1260444,2004,A,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Catherine Brinkman,REP,41513,160255,25.90433995819163,114277,0,0,202401.5,202401.5,1
"TORRICO, ALBERTO",1253526,2004,A,20,720430.35,60608.9,150442.2,59305.5,94500.0,178353.84,150985.0,364856.6,13.48760402076909,11.012197025960312,11.921334236247619,10.990457329420163,11.456355113481836,12.091524721253322,11.924935773114395,12.807259678656026,Alberto Torrico,DEM,87724,127838,68.62122373629124,87724,1,0,720430.35,0.0,1
"WILLIAMS, CLIFFORD R.",1260696,2004,A,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cliff Williams,REP,40114,127838,31.378776263708758,87724,0,0,720430.35,720430.35,1
"POIZNER, STEVE",1256885,2004,A,21,11389949.09,198088.4,3206938.25,5357093.07,918948.96,1389006.94,6350.0,9681068.680000003,16.248241865703108,12.196468674687452,14.980827223734696,15.49393204824214,13.730985861166554,14.144099618124287,8.756210091886738,16.08568285398548,Steve Poizner,REP,92118,190120,48.45255628024406,98002,0,0,12951209.68,1561260.5899999999,1
"RUSKIN, IRA",1252810,2004,A,21,1561260.59,21519.03,172477.19,948034.0,35000.0,300830.37,80200.0,1177030.22,14.26100412342534,9.9766929389104,12.058020274826088,13.762145645572927,10.46310334047155,12.614301830057034,11.292278793854608,13.978505061358854,Ira Ruskin,DEM,98002,190120,51.54744371975595,98002,1,0,12951209.68,11389949.09,1
"LIEBER, SALLY",1231723,2004,A,22,224242.46,42106.72,3080.22,665.94,20500.0,35988.94,106945.89,66352.88,12.320483156167365,10.647962626885057,8.03275630198815,6.501199576391943,9.9281801651265,10.49096694801361,11.580078284599624,11.102742444997682,Sally J. Lieber,DEM,91561,130307,70.26560353626436,91561,1,1,224242.46,0.0,1
"DOMINGUEZ-GASSON, MARIE C.",1261005,2004,A,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marie Dominguez-Gasson,REP,38746,130307,29.734396463735642,91561,0,0,224242.46,224242.46,1
"COTO, JOE",1253525,2004,A,23,726206.01,108927.63,115348.62,150689.85,79355.73000000001,181073.89,57495.0,454321.83,13.495589013885164,11.59843899574809,11.65571429994126,11.922979029990639,11.281695935067642,12.10666045898813,10.959453266482763,13.02656110254109,Joe Coto,DEM,62569,93217,67.1218769108639,62569,1,0,726206.01,0.0,1
"PATROSSO, MARK",1261344,2004,A,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mark Patrosso,REP,26051,93217,27.946619178905134,62569,0,0,726206.01,726206.01,1
"COHN, REBECCA",1005705,2004,A,24,1095121.87,79969.55,67304.56,232693.0,54755.90000000001,353383.1100000001,107264.0,434723.01,13.906376211843364,11.289401216199938,11.116983269652472,12.357475267187727,10.910640404429856,12.775308044856349,11.583048364401698,12.982464348633261,Rebecca Cohn,DEM,94152,158493,59.40451628778558,94152,1,1,1371848.23,276726.35999999987,1
"KONNYU, ERNEST L.",1000902,2004,A,24,276726.36,10677.68,35339.39,135843.0,26458.0,55264.41,1200.0,208318.07,12.53078442686818,9.275910860452246,10.472753484830546,11.819255086106963,10.183313849022326,10.919884399853453,7.090076835776093,12.246821373366489,Ernie Konnyu,REP,55956,158493,35.30502924419375,94152,0,0,1371848.23,1095121.87,1
"COGDILL, DAVID E.",1005678,2004,A,25,382441.71,27187.55,22388.9,8136.69,35388.4,41054.25,164463.0,93101.54,12.854331528479,10.210514426909807,10.016320579310447,9.004138742391966,10.474139361806039,10.622649641799187,12.010440899876206,11.441446004481735,Dave Cogdill,REP,111336,163342,68.16128123813839,111336,1,1,382441.71,0.0,1
"MARKS, BRYAN JUSTIN",1260649,2004,A,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bryan Justin Marks,DEM,52006,163342,31.838718761861617,111336,0,0,382441.71,382441.71,1
"AGHAZARIAN, GREG",1005692,2004,A,26,600577.26,20022.93,58372.99,-4325.92,81422.35,114416.6,187662.9,155492.35,13.305646571676714,9.904633395806917,10.974608561830204,,11.307405084327753,11.647601452296245,12.142402547204338,11.954351813249776,Greg Aghazarian,REP,78381,125305,62.55217269861538,78381,1,1,600577.26,0.0,1
"WEINTZ, TIM P.",1220774,2004,A,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Tim Weintz, Sr.",DEM,46924,125305,37.44782730138462,78381,0,0,600577.26,600577.26,1
"LAIRD, JOHN S.",1226901,2004,A,27,565265.45,35369.0,10710.79,795.0,131550.13,71430.94,216179.0,178424.92,13.245050722805152,10.473591009252496,9.279006923559919,6.678342114654332,11.787143274685357,11.176486387799237,12.283862047184677,12.091923175471505,John Laird,DEM,129410,188486,68.65761913351655,129410,1,1,565265.45,0.0,1
"BARLICH, JACK D.",1260616,2004,A,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jack D. Barlich,REP,59076,188486,31.342380866483456,129410,0,0,565265.45,565265.45,1
"PERKINS, ROBERT E.",1260596,2004,A,28,92982.39,2717.5,248.0,6832.66,32375.0,23103.64,100.0,42173.16,11.440165399366794,7.907467618995365,5.513428746164983,8.829469335017977,10.38514179900184,10.047745459853703,4.605170185988092,10.649539278720898,Bob Perkins,REP,39257,106843,36.7426972286439,67586,0,0,475228.75,382246.36,1
"SALINAS, SIMON",1005673,2004,A,28,382246.36,26757.33,55047.91,50031.82,56500.0,149273.68,24300.0,188337.06,12.853820601182203,10.194563733479477,10.915959175944195,10.820414481993675,10.941995917134532,11.913536678636186,10.098231629328641,12.145988508875314,Simon Salinas,DEM,67586,106843,63.25730277135611,67586,1,1,475228.75,92982.39000000001,1
"MACIAS, MICHAEL R.",1261012,2004,A,29,6693.46,164.21,0.0,0.0,0.0,925.0,4739.55,164.21,8.808886209261283,5.101146096503746,0.0,0.0,0.0,6.829793737512425,8.463697473473488,5.101146096503746,Michael R. Macias,DEM,52334,152693,34.27400077279247,95209,0,0,618865.74,612172.28,1
"VILLINES, MICHAEL N.",1255183,2004,A,29,612172.28,34139.8,158631.54,143482.84,47600.0,151877.59,53010.0,383854.18,13.324769025147829,10.438219138100457,11.974339433481205,11.873970725149796,10.770588040219511,11.930830146429484,10.878235853981852,12.858018019867195,Mike Villines,REP,95209,152693,62.353218549638825,95209,1,0,618865.74,6693.459999999963,1
"GARDNER, M. DEAN",1237532,2004,A,30,1250994.47,14898.57,22272.23,348591.25,607291.28,226353.44,2705.0,993053.33,14.039449368975651,9.609020514173473,10.01109588994864,12.761655311351433,13.316763823145992,12.329852950451293,7.902857191280582,13.808539647526786,Dean Gardner,REP,35084,78037,44.95816087240668,42953,0,0,3754095.59,2503101.12,1
"PARRA, NICOLE",1234191,2004,A,30,2503101.12,79498.81,61746.78,1745183.87,106779.1,449975.84,28154.3,1993208.5600000003,14.733040969118447,11.283497331976935,11.030797107381597,14.372370477695187,11.578517493473985,13.016949171416314,10.245455375010616,14.505256239981811,Nicole M. Parra,DEM,42953,78037,55.04183912759332,42953,1,1,3754095.59,1250994.4699999997,1
"ARAMBULA, JUAN",1250945,2004,A,31,2035194.82,66617.08,125242.06,1246662.95,338067.62,199922.61,0.0,1776589.71,14.526102106920296,11.1067162801056,11.738003623724106,14.03598089943474,12.731001213627586,12.205685620645705,0.0,14.39020619133879,Juan Arambula,DEM,49738,86234,57.6779460537607,49738,1,0,2035194.82,0.0,1
"BETANCOURT, PAUL",1261345,2004,A,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paul Betancourt,REP,36496,86234,42.3220539462393,49738,0,0,2035194.82,2035194.82,1
"MC CARTHY, KEVIN",1234228,2004,A,32,1513115.12,84844.13,102371.43,88321.17,46869.98,206299.33,775357.03,322406.71,14.229681077119892,11.34857108736178,11.536362948752465,11.388735108705784,10.755132664204476,12.237083451356542,13.561078886124216,12.683569102053115,Kevin Mc Carthy,REP,129510,164640,78.6625364431487,129510,1,1,1513115.12,0.0,1
"ARMAS, ANTHONY M.",1260621,2004,A,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marvin Armas,DEM,35130,164640,21.337463556851315,129510,0,0,1513115.12,1513115.12,1
"BLAKESLEE, SAM",1234847,2004,A,33,579735.05,17252.65,144086.74,94324.88,151149.45,104956.40000000002,31300.0,406813.72,13.270326467808145,9.755721033849078,11.878170758322616,11.454500272634512,11.926024361431551,11.561300304809214,10.351373376528244,12.916110669234813,Sam Blakeslee,REP,99864,177461,56.2737728289596,99864,1,0,656920.53,77185.47999999998,1
"JENKINS, STEWART D.",1260452,2004,A,33,77185.48,510.01,4600.93,46598.59,0.0,17101.31,0.0,51709.53000000001,11.253966635421506,6.234430333369278,8.434013735955839,10.74932556214524,0.0,9.746910347743631,0.0,10.853397376197925,Stew Jenkins,DEM,57673,177461,32.49897160502871,99864,0,0,656920.53,579735.05,1
"MAZE, BILL",1005213,2004,A,34,277632.21,10341.44,2121.39,7208.27,12330.03,64970.96,126129.83,32001.130000000005,12.534052531143162,9.243914403356278,7.659826813192058,8.882984256966205,9.419793029245453,11.081695679815896,11.745067052264586,10.373526493658392,Bill Maze,REP,80149,116968,68.5221599069831,80149,1,1,277632.21,0.0,1
"FLOREZ, MAGGIE",1260622,2004,A,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maggie Florez,DEM,36819,116968,31.477840093016894,80149,0,0,277632.21,277632.21,1
"NAVA, PEDRO I.",1237583,2004,A,35,1132027.8,9495.95,62592.33,596084.5900000001,117065.0,267843.6,7508.0,785237.87,13.939521095747605,9.158620670900747,11.044398025619852,13.298137865506645,11.670484615071596,12.498158507053134,8.9237243977064,13.573741969971808,Pedro Nava,DEM,91503,173528,52.73097137061454,91503,1,0,1891172.07,759144.27,1
"POHL, BOB",1240644,2004,A,35,759144.27,42064.44,265857.7,281300.64,68335.73,89331.23999999998,1200.0,657558.51,13.539947117366413,10.646958007165999,12.490716482214381,12.547179269626445,11.132188042008115,11.40010653771451,7.090076835776093,13.396289027667965,Bob Pohl,REP,82025,173528,47.26902862938546,91503,0,0,1891172.07,1132027.8,1
"RUNNER, SHARON",1238644,2004,A,36,451132.72,14595.97,3767.13,0.0,38126.32,121791.96,231408.15,56489.42,13.01951685457229,9.588500742196594,8.234068717316912,0.0,10.548660136261173,11.710069622226973,12.351938313519067,10.941808642962652,Sharon Runner,REP,89365,134960,66.21591582691167,89365,1,1,451132.72,0.0,1
"SCIONEAUX, HORTON",1260848,2004,A,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Horton Scioneaux,DEM,45595,134960,33.784084173088324,89365,0,0,451132.72,451132.72,1
"STRICKLAND, AUDRA",1251045,2004,A,37,967819.74,36080.81,229825.68,54355.93,199985.34,376431.52,46600.0,520247.76,13.782801129909535,10.493516424035423,12.345076387500555,10.903308994233244,12.205999342843594,12.838491423888685,10.749355820113735,13.162060438624316,Audra Strickland,REP,100309,182096,55.08577892979527,100309,1,0,967819.74,0.0,0
"RICHMAN, KEITH STUART",1005656,2004,A,38,775639.91,53990.06,43386.26,316.95,110665.9,120585.14,34478.87,208359.17,13.561443657963336,10.896555234528623,10.677898080101595,5.758744032730175,11.614271031495676,11.700111338436255,10.448101951618783,12.24701864836108,Keith Stuart Richman,REP,106834,174581,61.19451715822455,106834,1,1,775639.91,0.0,1
"DAVIS, BRIAN JOSEPH",1261346,2004,A,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brian Joseph Davis,DEM,67747,174581,38.80548284177545,106834,0,0,775639.91,775639.91,1
"MONTANEZ, CINDY",1238513,2004,A,39,488031.73,12933.82,263.73,596.45,10500.0,100720.76,319523.09,24294.0,13.098135703213346,9.467600865101288,5.574925852531197,6.3909954157279545,9.259130536145614,11.520107214360928,12.674584819359016,10.097984685260217,Cindy Montanez,DEM,56017,72953,76.78505339053912,56017,1,1,488031.73,0.0,1
"AYAO, ELY DE LA CRUZ",1240984,2004,A,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ely De La Cruz Ayao,REP,16936,72953,23.214946609460885,56017,0,0,488031.73,488031.73,1
"LEVINE, LLOYD",1233568,2004,A,40,365239.2,6633.46,7450.48,2490.0,57309.78,64721.52,182681.67,73883.72,12.80830776038728,8.799881817339546,8.916033738828313,7.820037989458753,10.956226568766821,11.077849037241506,12.115500408925646,11.210247784967596,Lloyd E. Levine,DEM,69421,119744,57.974512292891504,69421,1,1,365239.2,0.0,1
"ISLER, MARK",1003300,2004,A,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mark Isler,REP,50323,119744,42.025487707108496,69421,0,0,365239.2,365239.2,1
"BONHACH, HEATHER PETERS",1256380,2004,A,41,106490.68,8765.77,17670.98,1370.0,18927.2,51013.47000000002,355.0,46733.95,11.575812748565152,9.07860964289783,9.779679025009552,7.22256601882217,9.84835531989808,10.839844994480595,5.872117789475416,10.752226160262552,Heather Peters,REP,64029,178823,35.80579679347735,106761,0,0,271403.07999999996,164912.39999999997,1
"PAVLEY, FRAN",1005757,2004,A,41,164912.4,3667.06,11828.57,1125.0,43150.92,29347.04,69665.5,59771.55,12.013169702809675,8.207145530086363,9.378273070545085,7.0255383146385215,10.672459017257633,10.286946968381605,11.151460495727134,10.998285074224231,Fran Pavley,DEM,106761,178823,59.70205174949531,106761,1,1,271403.07999999996,106490.67999999996,1
"KORETZ, PAUL",1004239,2004,A,42,404924.99,28222.71,12680.84,2993.0,52244.34,67232.9,206767.06,96140.88999999998,12.911457119058664,10.247882251979664,9.447847471853828,8.0040315078527,10.863686838600593,11.115917990037756,12.239348124596624,11.473569998738158,Paul Koretz,DEM,143376,190091,75.4249280607709,143376,1,1,404924.99,0.0,1
"FREDRIX, PAUL MORGAN",1261347,2004,A,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paul Morgan Fredrix,REP,46715,190091,24.575071939229108,143376,0,0,404924.99,404924.99,1
"FROMMER, DARIO",1005786,2004,A,43,792701.49,178734.2,24367.9,2195.0,37500.0,167973.07,362528.89,242797.1,13.583201998475303,12.093655065041096,10.10102197138391,7.693937325509273,10.532096211958503,12.031558947917313,12.80085944665299,12.39998139410933,Dario Frommer,DEM,94149,122954,76.5725393236495,94149,1,1,792701.49,0.0,0
"GABRIEL, LYNN",1261348,2004,A,44,456354.98,23700.9,196635.25,0.0,103776.96,60741.14,0.0,324113.11000000004,13.031026250562155,10.073268301085747,12.189105768690366,0.0,11.54999925975806,11.014376506945178,0.0,12.688847838789787,Lynn Gabriel,REP,55655,161834,34.39017758938171,106179,0,0,851422.6599999999,395067.67999999993,1
"LIU, CAROL",1005704,2004,A,44,395067.68,6754.3,162503.29,2507.1,169383.2,37945.46,4135.41,341147.89,12.886812370978086,8.817934618081651,11.998453526700823,7.8268819856755005,12.039918882728353,10.54390514457386,8.327341756109513,12.740071357261815,Carol Liu,DEM,106179,161834,65.60982241061829,106179,1,1,851422.6599999999,456354.9799999999,1
"GOLDBERG, JACKIE",1005703,2004,A,45,323590.94,13040.25,13621.05,1693.73,40350.75,60330.34,163242.35,68705.78,12.687235466246724,9.475796007076008,9.51937166924304,7.434688476440214,10.605365260885947,11.007590407089404,12.002991185397498,11.137588608586958,Jackie Goldberg,DEM,62091,81751,75.95136450930265,62091,1,1,323590.94,0.0,1
"GUTIERREZ, OSCAR A.",1260529,2004,A,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oscar A. Gutierrez,REP,19660,81751,24.04863549069736,62091,0,0,323590.94,323590.94,1
"ALDANA JR., MANUEL",1239991,2004,A,46,13782.0,4930.12,2725.0,0.0,0.0,5284.48,0.0,7655.12,9.531118671917154,8.503118607511295,7.910223707097344,0.0,0.0,8.57252950178901,0.0,8.943129983997656,"Manuel ""Manny"" Aldana, Jr.",REP,7837,52407,14.954109183887649,44570,0,0,971375.44,957593.44,1
"NUNEZ, FABIAN",1238937,2004,A,46,957593.44,91809.71,24011.75,3633.85,68245.37,336962.39,402490.0,187700.68,13.772178582742956,11.427473344435446,10.086298572856595,8.198047971274265,11.130864871918211,12.727726600732606,12.905425530811625,12.142603845370386,Fabian Nunez,DEM,44570,52407,85.04589081611235,44570,1,1,971375.44,13782.0,1
"BASS, KAREN",1259008,2004,A,47,883004.51,3447.79,116544.67,891.0,204268.44,348012.95,171395.0,325151.9,13.691085587160824,8.145488725056419,11.666029911972457,6.792344427470808,12.227190290164867,12.759994970707915,12.051726113191734,12.692047736737091,Karen Bass,DEM,118495,146710,80.76818212800764,118495,1,0,883004.51,0.0,1
